"id";"name";"status";"address";"city";"state";"zip";"phone";"contact";"district_office";"do_phone";"license_no";"Email Address";"Website";"Details";"Services";"Adoption Process"
;"Maine Children’s Home for Little Wanderers";"Licensed";"93 Silver Street";"Waterville";"ME";"04901";(207) 873-6350;"Sharon Abrams";;;;"sabrams@mainechildrenshome.org";"http://www.mainechildrenshome.org/";"The Maine Children's Home has placed children in loving adoptive homes since 1899. We are a comprehensive adoption agency, offering professional services and support to all members of the adoption triad which includes adoptive parents, birth parents, and adoptees. Since adoption is a life-long commitment, we firmly believe in an educational process that allows you to make informed decisions. The Maine Children's Home also believes in making a life-long commitment to the families it serves. Our caring staff members are here to guide you through the entire process and to support you long after the adoption has taken place.";"Domestic Infant Program (In State and Inter-State); International Program; Private Home Studies; Birth Parent Services; Post Adoption Services; Referral Services as needed";"In-State Infant Adoption Program Steps: 1. Orientation to the agency and its services 2. Pre-application interview 3. Application to the program 4. Adoption education classes 5. Written home study and updates as needed 6. Pre-placement coordination 7. Birth parent services (counseling) 8. Placement and supervision 9. Post placement supervision 10. Finalization of the adoption, generally six months after placement 11. Post adoption services; International Adoption Program Steps: 1. Orientation to the agency and its services 2. Pre-application interview 3. Application to the program 4. Educational study group participation 5. Written home study and updates as needed 6. Pre-placement coordination and networking with international adoption agencies 7. Interstate Compact services if necessary 8. Post-placement supervision 9. Finalization of the adoption 10. Post adoption services."
;"St. Andre Home, Inc.";"Licensed";"283 Elm Street";"Biddeford";"ME";"04005";(207) 710-2768;;;;;"adoption@saintandrehome.org";"http://saintandrehome.org/";"Whether you are pregnant and seeking to make an adoption plan for you baby, a birth parent placing a child for adoption, an adoptive parent seeking to adopt a child, or are looking for information on your birth family after adoption, we are here to answer your questions and provide expert guidance in this journey.";"Birth Parents Services; Adoptive Parents Services; Post-Adoption Services";
;"Department of Health and Human Services - Sanford";"Licensed";"890 Main St, Suite 208";"Sanford";"ME";"04073";(207) 490-5443;;;;;;"http://www.maine.gov/dhhs/ocfs/cw/adoption/";"Department of Health and Human Services: Adoption services include home studies and placement of children in the legal custody of the Department. DHHS serves all of Maine through 13 offices. ";"Adoption services: home studies and placement of children in the legal custody of the Department";"Step 1 - Contact Us. Step 2 - Informational Meeting. Once you have made contact with us and our staff have gone over the general requirements of our adoption program [such as minimum age, residency etc.] you will be invited to attend an informational meeting, with other families wishing to adopt. Our staff will: Explain the ages and characteristics of the children with special needs that we have for placement; Help your family to develop and clarify your expectations about your abilities to meet these special needs of our children; Discuss the eligibility standards of our agency; Talk about the stages of the adoptive and foster care process and reasonable times for completing these stages. Step 3 - Adoptive and Foster Family Training. You will then be invited to attend our Adoptive and Foster Family Training, which consists of 24 hours of preparatory training for parenting children with special needs. This is done in eight weekly sessions, lasting three hours each, or over four consecutive Saturdays. The sessions include the grief and loss process, how children come into care, working as a team to meet the needs of a child, how to cope with challenging behaviors in children and many other core issues in foster and adoptive care. These classes are taught by experienced adoptive and foster parents. Step 4 - Family Study. You and your family will be asked to write autobiographies and participate in a series of interviews with a social worker. These interviews allow you and the social worker the opportunity to discuss your family's history and functioning, including your strengths and challenges, and how that may play out by adopting a child with special needs. Step 5 - Matching and Placement. After you have completed the training and study process, and are approved as meeting our agency standards, you will given a regular photo-listing of children available for adoption in Maine and matched according to the child's needs and your ability to meet those needs. Our focus is on finding families for children. Once the match is made between a child[ren] and your family, a complete presentation of the child's history and needs is made. Then a negotiation process is done to provide adoption assistance to your family, dependent on the needs of the child[ren] and the circumstances of your family. This is followed by a ""visitation"" time which can last from several days to several weeks, depending on the needs of the individual child/family. Step 6 - Post-Placement. Once a child[ren] are placed in your home full-time, you will have regular home visits to help ""fine-tune"" the adjustment issues. These visits will continue at least 6 months, until the agency can recommend the adoption be legalized in court. You may choose an attorney to represent you in court. After the adoption hearing in probate court, you will then have sole legal responsibility for your child. Step 7 - Post-Legalization Adoption Services. We believe that adoption is a lifelong process. All adopting families experience normal ""developmental"" crisis in their lifetimes. DHHS provides an Adoption Assistance Program and through this subsidy, and medical insurance through Medicaid, many services are able to be accessed and funded. Our caseworkers are available to provide consultation and referral for services. This includes post-legalization parent support groups. "
;"Department of Health and Human Services - Bangor";"Licensed";"396 Griffin Road";"Bangor";"ME";"04401";(207) 561-4220;;;;;;"http://www.maine.gov/dhhs/ocfs/cw/adoption/";"Department of Health and Human Services: Adoption services include home studies and placement of children in the legal custody of the Department. DHHS serves all of Maine through 13 offices. ";"Adoption services: home studies and placement of children in the legal custody of the Department";"Step 1 - Contact Us. Step 2 - Informational Meeting. Once you have made contact with us and our staff have gone over the general requirements of our adoption program [such as minimum age, residency etc.] you will be invited to attend an informational meeting, with other families wishing to adopt. Our staff will: Explain the ages and characteristics of the children with special needs that we have for placement; Help your family to develop and clarify your expectations about your abilities to meet these special needs of our children; Discuss the eligibility standards of our agency; Talk about the stages of the adoptive and foster care process and reasonable times for completing these stages. Step 3 - Adoptive and Foster Family Training. You will then be invited to attend our Adoptive and Foster Family Training, which consists of 24 hours of preparatory training for parenting children with special needs. This is done in eight weekly sessions, lasting three hours each, or over four consecutive Saturdays. The sessions include the grief and loss process, how children come into care, working as a team to meet the needs of a child, how to cope with challenging behaviors in children and many other core issues in foster and adoptive care. These classes are taught by experienced adoptive and foster parents. Step 4 - Family Study. You and your family will be asked to write autobiographies and participate in a series of interviews with a social worker. These interviews allow you and the social worker the opportunity to discuss your family's history and functioning, including your strengths and challenges, and how that may play out by adopting a child with special needs. Step 5 - Matching and Placement. After you have completed the training and study process, and are approved as meeting our agency standards, you will given a regular photo-listing of children available for adoption in Maine and matched according to the child's needs and your ability to meet those needs. Our focus is on finding families for children. Once the match is made between a child[ren] and your family, a complete presentation of the child's history and needs is made. Then a negotiation process is done to provide adoption assistance to your family, dependent on the needs of the child[ren] and the circumstances of your family. This is followed by a ""visitation"" time which can last from several days to several weeks, depending on the needs of the individual child/family. Step 6 - Post-Placement. Once a child[ren] are placed in your home full-time, you will have regular home visits to help ""fine-tune"" the adjustment issues. These visits will continue at least 6 months, until the agency can recommend the adoption be legalized in court. You may choose an attorney to represent you in court. After the adoption hearing in probate court, you will then have sole legal responsibility for your child. Step 7 - Post-Legalization Adoption Services. We believe that adoption is a lifelong process. All adopting families experience normal ""developmental"" crisis in their lifetimes. DHHS provides an Adoption Assistance Program and through this subsidy, and medical insurance through Medicaid, many services are able to be accessed and funded. Our caseworkers are available to provide consultation and referral for services. This includes post-legalization parent support groups. "
;"Department of Health and Human Services - Portland";"Licensed";"151 Jetport Boulevard";"South Portland";"ME";"04106";(207) 822-2231;;;;;;"http://www.maine.gov/dhhs/ocfs/cw/adoption/";"Department of Health and Human Services: Adoption services include home studies and placement of children in the legal custody of the Department. DHHS serves all of Maine through 13 offices. ";"Adoption services: home studies and placement of children in the legal custody of the Department";"Step 1 - Contact Us. Step 2 - Informational Meeting. Once you have made contact with us and our staff have gone over the general requirements of our adoption program [such as minimum age, residency etc.] you will be invited to attend an informational meeting, with other families wishing to adopt. Our staff will: Explain the ages and characteristics of the children with special needs that we have for placement; Help your family to develop and clarify your expectations about your abilities to meet these special needs of our children; Discuss the eligibility standards of our agency; Talk about the stages of the adoptive and foster care process and reasonable times for completing these stages. Step 3 - Adoptive and Foster Family Training. You will then be invited to attend our Adoptive and Foster Family Training, which consists of 24 hours of preparatory training for parenting children with special needs. This is done in eight weekly sessions, lasting three hours each, or over four consecutive Saturdays. The sessions include the grief and loss process, how children come into care, working as a team to meet the needs of a child, how to cope with challenging behaviors in children and many other core issues in foster and adoptive care. These classes are taught by experienced adoptive and foster parents. Step 4 - Family Study. You and your family will be asked to write autobiographies and participate in a series of interviews with a social worker. These interviews allow you and the social worker the opportunity to discuss your family's history and functioning, including your strengths and challenges, and how that may play out by adopting a child with special needs. Step 5 - Matching and Placement. After you have completed the training and study process, and are approved as meeting our agency standards, you will given a regular photo-listing of children available for adoption in Maine and matched according to the child's needs and your ability to meet those needs. Our focus is on finding families for children. Once the match is made between a child[ren] and your family, a complete presentation of the child's history and needs is made. Then a negotiation process is done to provide adoption assistance to your family, dependent on the needs of the child[ren] and the circumstances of your family. This is followed by a ""visitation"" time which can last from several days to several weeks, depending on the needs of the individual child/family. Step 6 - Post-Placement. Once a child[ren] are placed in your home full-time, you will have regular home visits to help ""fine-tune"" the adjustment issues. These visits will continue at least 6 months, until the agency can recommend the adoption be legalized in court. You may choose an attorney to represent you in court. After the adoption hearing in probate court, you will then have sole legal responsibility for your child. Step 7 - Post-Legalization Adoption Services. We believe that adoption is a lifelong process. All adopting families experience normal ""developmental"" crisis in their lifetimes. DHHS provides an Adoption Assistance Program and through this subsidy, and medical insurance through Medicaid, many services are able to be accessed and funded. Our caseworkers are available to provide consultation and referral for services. This includes post-legalization parent support groups. "
;"Department of Health and Human Services - Machias";"Licensed";"38 Prescott Dr.";"Machias";"ME";"04654";(207) 255-2070;;;;;;"http://www.maine.gov/dhhs/ocfs/cw/adoption/";"Department of Health and Human Services: Adoption services include home studies and placement of children in the legal custody of the Department. DHHS serves all of Maine through 13 offices. ";"Adoption services: home studies and placement of children in the legal custody of the Department";"Step 1 - Contact Us. Step 2 - Informational Meeting. Once you have made contact with us and our staff have gone over the general requirements of our adoption program [such as minimum age, residency etc.] you will be invited to attend an informational meeting, with other families wishing to adopt. Our staff will: Explain the ages and characteristics of the children with special needs that we have for placement; Help your family to develop and clarify your expectations about your abilities to meet these special needs of our children; Discuss the eligibility standards of our agency; Talk about the stages of the adoptive and foster care process and reasonable times for completing these stages. Step 3 - Adoptive and Foster Family Training. You will then be invited to attend our Adoptive and Foster Family Training, which consists of 24 hours of preparatory training for parenting children with special needs. This is done in eight weekly sessions, lasting three hours each, or over four consecutive Saturdays. The sessions include the grief and loss process, how children come into care, working as a team to meet the needs of a child, how to cope with challenging behaviors in children and many other core issues in foster and adoptive care. These classes are taught by experienced adoptive and foster parents. Step 4 - Family Study. You and your family will be asked to write autobiographies and participate in a series of interviews with a social worker. These interviews allow you and the social worker the opportunity to discuss your family's history and functioning, including your strengths and challenges, and how that may play out by adopting a child with special needs. Step 5 - Matching and Placement. After you have completed the training and study process, and are approved as meeting our agency standards, you will given a regular photo-listing of children available for adoption in Maine and matched according to the child's needs and your ability to meet those needs. Our focus is on finding families for children. Once the match is made between a child[ren] and your family, a complete presentation of the child's history and needs is made. Then a negotiation process is done to provide adoption assistance to your family, dependent on the needs of the child[ren] and the circumstances of your family. This is followed by a ""visitation"" time which can last from several days to several weeks, depending on the needs of the individual child/family. Step 6 - Post-Placement. Once a child[ren] are placed in your home full-time, you will have regular home visits to help ""fine-tune"" the adjustment issues. These visits will continue at least 6 months, until the agency can recommend the adoption be legalized in court. You may choose an attorney to represent you in court. After the adoption hearing in probate court, you will then have sole legal responsibility for your child. Step 7 - Post-Legalization Adoption Services. We believe that adoption is a lifelong process. All adopting families experience normal ""developmental"" crisis in their lifetimes. DHHS provides an Adoption Assistance Program and through this subsidy, and medical insurance through Medicaid, many services are able to be accessed and funded. Our caseworkers are available to provide consultation and referral for services. This includes post-legalization parent support groups. "
;"Department of Health and Human Services - Biddeford";"Licensed";"208 Graham Street";"Biddeford";"ME";"04005";(207) 286-2508;;;;;;"http://www.maine.gov/dhhs/ocfs/cw/adoption/";"Department of Health and Human Services: Adoption services include home studies and placement of children in the legal custody of the Department. DHHS serves all of Maine through 13 offices. ";"Adoption services: home studies and placement of children in the legal custody of the Department";"Step 1 - Contact Us. Step 2 - Informational Meeting. Once you have made contact with us and our staff have gone over the general requirements of our adoption program [such as minimum age, residency etc.] you will be invited to attend an informational meeting, with other families wishing to adopt. Our staff will: Explain the ages and characteristics of the children with special needs that we have for placement; Help your family to develop and clarify your expectations about your abilities to meet these special needs of our children; Discuss the eligibility standards of our agency; Talk about the stages of the adoptive and foster care process and reasonable times for completing these stages. Step 3 - Adoptive and Foster Family Training. You will then be invited to attend our Adoptive and Foster Family Training, which consists of 24 hours of preparatory training for parenting children with special needs. This is done in eight weekly sessions, lasting three hours each, or over four consecutive Saturdays. The sessions include the grief and loss process, how children come into care, working as a team to meet the needs of a child, how to cope with challenging behaviors in children and many other core issues in foster and adoptive care. These classes are taught by experienced adoptive and foster parents. Step 4 - Family Study. You and your family will be asked to write autobiographies and participate in a series of interviews with a social worker. These interviews allow you and the social worker the opportunity to discuss your family's history and functioning, including your strengths and challenges, and how that may play out by adopting a child with special needs. Step 5 - Matching and Placement. After you have completed the training and study process, and are approved as meeting our agency standards, you will given a regular photo-listing of children available for adoption in Maine and matched according to the child's needs and your ability to meet those needs. Our focus is on finding families for children. Once the match is made between a child[ren] and your family, a complete presentation of the child's history and needs is made. Then a negotiation process is done to provide adoption assistance to your family, dependent on the needs of the child[ren] and the circumstances of your family. This is followed by a ""visitation"" time which can last from several days to several weeks, depending on the needs of the individual child/family. Step 6 - Post-Placement. Once a child[ren] are placed in your home full-time, you will have regular home visits to help ""fine-tune"" the adjustment issues. These visits will continue at least 6 months, until the agency can recommend the adoption be legalized in court. You may choose an attorney to represent you in court. After the adoption hearing in probate court, you will then have sole legal responsibility for your child. Step 7 - Post-Legalization Adoption Services. We believe that adoption is a lifelong process. All adopting families experience normal ""developmental"" crisis in their lifetimes. DHHS provides an Adoption Assistance Program and through this subsidy, and medical insurance through Medicaid, many services are able to be accessed and funded. Our caseworkers are available to provide consultation and referral for services. This includes post-legalization parent support groups. "
;"Department of Health and Human Services - Ellsworth";"Licensed";"17 Eastward Lane";"Ellsworth";"ME";"04605";(207) 667-1668;;;;;;"http://www.maine.gov/dhhs/ocfs/cw/adoption/";"Department of Health and Human Services: Adoption services include home studies and placement of children in the legal custody of the Department. DHHS serves all of Maine through 13 offices. ";"Adoption services: home studies and placement of children in the legal custody of the Department";"Step 1 - Contact Us. Step 2 - Informational Meeting. Once you have made contact with us and our staff have gone over the general requirements of our adoption program [such as minimum age, residency etc.] you will be invited to attend an informational meeting, with other families wishing to adopt. Our staff will: Explain the ages and characteristics of the children with special needs that we have for placement; Help your family to develop and clarify your expectations about your abilities to meet these special needs of our children; Discuss the eligibility standards of our agency; Talk about the stages of the adoptive and foster care process and reasonable times for completing these stages. Step 3 - Adoptive and Foster Family Training. You will then be invited to attend our Adoptive and Foster Family Training, which consists of 24 hours of preparatory training for parenting children with special needs. This is done in eight weekly sessions, lasting three hours each, or over four consecutive Saturdays. The sessions include the grief and loss process, how children come into care, working as a team to meet the needs of a child, how to cope with challenging behaviors in children and many other core issues in foster and adoptive care. These classes are taught by experienced adoptive and foster parents. Step 4 - Family Study. You and your family will be asked to write autobiographies and participate in a series of interviews with a social worker. These interviews allow you and the social worker the opportunity to discuss your family's history and functioning, including your strengths and challenges, and how that may play out by adopting a child with special needs. Step 5 - Matching and Placement. After you have completed the training and study process, and are approved as meeting our agency standards, you will given a regular photo-listing of children available for adoption in Maine and matched according to the child's needs and your ability to meet those needs. Our focus is on finding families for children. Once the match is made between a child[ren] and your family, a complete presentation of the child's history and needs is made. Then a negotiation process is done to provide adoption assistance to your family, dependent on the needs of the child[ren] and the circumstances of your family. This is followed by a ""visitation"" time which can last from several days to several weeks, depending on the needs of the individual child/family. Step 6 - Post-Placement. Once a child[ren] are placed in your home full-time, you will have regular home visits to help ""fine-tune"" the adjustment issues. These visits will continue at least 6 months, until the agency can recommend the adoption be legalized in court. You may choose an attorney to represent you in court. After the adoption hearing in probate court, you will then have sole legal responsibility for your child. Step 7 - Post-Legalization Adoption Services. We believe that adoption is a lifelong process. All adopting families experience normal ""developmental"" crisis in their lifetimes. DHHS provides an Adoption Assistance Program and through this subsidy, and medical insurance through Medicaid, many services are able to be accessed and funded. Our caseworkers are available to provide consultation and referral for services. This includes post-legalization parent support groups. "
;"Department of Health and Human Services - Lewiston";"Licensed";"200 Main Street";"Lewiston";"ME";"04240";(207) 795-4620;;;;;;"http://www.maine.gov/dhhs/ocfs/cw/adoption/";"Department of Health and Human Services: Adoption services include home studies and placement of children in the legal custody of the Department. DHHS serves all of Maine through 13 offices. ";"Adoption services: home studies and placement of children in the legal custody of the Department";"Step 1 - Contact Us. Step 2 - Informational Meeting. Once you have made contact with us and our staff have gone over the general requirements of our adoption program [such as minimum age, residency etc.] you will be invited to attend an informational meeting, with other families wishing to adopt. Our staff will: Explain the ages and characteristics of the children with special needs that we have for placement; Help your family to develop and clarify your expectations about your abilities to meet these special needs of our children; Discuss the eligibility standards of our agency; Talk about the stages of the adoptive and foster care process and reasonable times for completing these stages. Step 3 - Adoptive and Foster Family Training. You will then be invited to attend our Adoptive and Foster Family Training, which consists of 24 hours of preparatory training for parenting children with special needs. This is done in eight weekly sessions, lasting three hours each, or over four consecutive Saturdays. The sessions include the grief and loss process, how children come into care, working as a team to meet the needs of a child, how to cope with challenging behaviors in children and many other core issues in foster and adoptive care. These classes are taught by experienced adoptive and foster parents. Step 4 - Family Study. You and your family will be asked to write autobiographies and participate in a series of interviews with a social worker. These interviews allow you and the social worker the opportunity to discuss your family's history and functioning, including your strengths and challenges, and how that may play out by adopting a child with special needs. Step 5 - Matching and Placement. After you have completed the training and study process, and are approved as meeting our agency standards, you will given a regular photo-listing of children available for adoption in Maine and matched according to the child's needs and your ability to meet those needs. Our focus is on finding families for children. Once the match is made between a child[ren] and your family, a complete presentation of the child's history and needs is made. Then a negotiation process is done to provide adoption assistance to your family, dependent on the needs of the child[ren] and the circumstances of your family. This is followed by a ""visitation"" time which can last from several days to several weeks, depending on the needs of the individual child/family. Step 6 - Post-Placement. Once a child[ren] are placed in your home full-time, you will have regular home visits to help ""fine-tune"" the adjustment issues. These visits will continue at least 6 months, until the agency can recommend the adoption be legalized in court. You may choose an attorney to represent you in court. After the adoption hearing in probate court, you will then have sole legal responsibility for your child. Step 7 - Post-Legalization Adoption Services. We believe that adoption is a lifelong process. All adopting families experience normal ""developmental"" crisis in their lifetimes. DHHS provides an Adoption Assistance Program and through this subsidy, and medical insurance through Medicaid, many services are able to be accessed and funded. Our caseworkers are available to provide consultation and referral for services. This includes post-legalization parent support groups. "
;"Department of Health and Human Services - Caribou";"Licensed";"30 Skyway Drive, Unit 100";"Caribou";"ME";"04736";(207) 493-4140;;;;;;"http://www.maine.gov/dhhs/ocfs/cw/adoption/";"Department of Health and Human Services: Adoption services include home studies and placement of children in the legal custody of the Department. DHHS serves all of Maine through 13 offices. ";"Adoption services: home studies and placement of children in the legal custody of the Department";"Step 1 - Contact Us. Step 2 - Informational Meeting. Once you have made contact with us and our staff have gone over the general requirements of our adoption program [such as minimum age, residency etc.] you will be invited to attend an informational meeting, with other families wishing to adopt. Our staff will: Explain the ages and characteristics of the children with special needs that we have for placement; Help your family to develop and clarify your expectations about your abilities to meet these special needs of our children; Discuss the eligibility standards of our agency; Talk about the stages of the adoptive and foster care process and reasonable times for completing these stages. Step 3 - Adoptive and Foster Family Training. You will then be invited to attend our Adoptive and Foster Family Training, which consists of 24 hours of preparatory training for parenting children with special needs. This is done in eight weekly sessions, lasting three hours each, or over four consecutive Saturdays. The sessions include the grief and loss process, how children come into care, working as a team to meet the needs of a child, how to cope with challenging behaviors in children and many other core issues in foster and adoptive care. These classes are taught by experienced adoptive and foster parents. Step 4 - Family Study. You and your family will be asked to write autobiographies and participate in a series of interviews with a social worker. These interviews allow you and the social worker the opportunity to discuss your family's history and functioning, including your strengths and challenges, and how that may play out by adopting a child with special needs. Step 5 - Matching and Placement. After you have completed the training and study process, and are approved as meeting our agency standards, you will given a regular photo-listing of children available for adoption in Maine and matched according to the child's needs and your ability to meet those needs. Our focus is on finding families for children. Once the match is made between a child[ren] and your family, a complete presentation of the child's history and needs is made. Then a negotiation process is done to provide adoption assistance to your family, dependent on the needs of the child[ren] and the circumstances of your family. This is followed by a ""visitation"" time which can last from several days to several weeks, depending on the needs of the individual child/family. Step 6 - Post-Placement. Once a child[ren] are placed in your home full-time, you will have regular home visits to help ""fine-tune"" the adjustment issues. These visits will continue at least 6 months, until the agency can recommend the adoption be legalized in court. You may choose an attorney to represent you in court. After the adoption hearing in probate court, you will then have sole legal responsibility for your child. Step 7 - Post-Legalization Adoption Services. We believe that adoption is a lifelong process. All adopting families experience normal ""developmental"" crisis in their lifetimes. DHHS provides an Adoption Assistance Program and through this subsidy, and medical insurance through Medicaid, many services are able to be accessed and funded. Our caseworkers are available to provide consultation and referral for services. This includes post-legalization parent support groups. "
